State,OCC_CODE,Occupation_title,OCC_GROUP,Total_employment,Location_quotient,Annual_mean_wage,Annual_Median_wage,Annual_Top10
Alabama,29-1125,Recreational Therapists,detailed,120,0.5,"44,370","41,640","70,110"
Alabama,29-1126,Respiratory Therapists,detailed,"2,300",1.33,"47,090","46,600","61,670"
Alabama,29-1127,Speech-Language Pathologists,detailed,"1,560",0.84,"70,680","65,860","99,950"
Alabama,29-1128,Exercise Physiologists,detailed,50,0.51,"41,450","38,710","55,340"
Alabama,29-1129,"Therapists, All Other",detailed,30,0.2,"53,430","53,110","64,780"
Alabama,29-1131,Veterinarians,detailed,860,0.93,"78,490","75,900","109,070"
Alabama,29-1141,Registered Nurses,detailed,"47,440",1.22,"56,900","55,500","76,840"
Alabama,29-1151,Nurse Anesthetists,detailed,"1,770",3.26,"158,060","153,890","204,500"
Alabama,29-1171,Nurse Practitioners,detailed,"2,820",1.38,"92,130","90,460","126,810"
Alabama,29-1181,Audiologists,detailed,70,0.43,"70,940","71,130","95,600"
Alabama,29-2011,Medical and Clinical Laboratory Technologists,detailed,"2,550",1.12,"54,160","54,820","73,700"
Alabama,29-2012,Medical and Clinical Laboratory Technicians,detailed,"2,170",0.99,"35,490","34,090","50,680"
Alabama,29-2021,Dental Hygienists,detailed,"3,380",1.21,"44,760","45,380","57,910"
Alabama,29-2031,Cardiovascular Technologists and Technicians,detailed,580,0.79,"49,130","50,700","73,410"
Alabama,29-2032,Diagnostic Medical Sonographers,detailed,"1,100",1.23,"54,940","54,860","74,580"
Alabama,29-2033,Nuclear Medicine Technologists,detailed,350,1.29,"61,760","61,660","80,560"
Alabama,29-2034,Radiologic Technologists,detailed,"3,490",1.28,"47,530","46,600","63,680"
Alabama,29-2035,Magnetic Resonance Imaging Technologists,detailed,520,1.06,"61,070","60,560","77,760"
Alabama,29-2041,Emergency Medical Technicians and Paramedics,detailed,"4,010",1.2,"28,670","27,470","39,030"
Alabama,29-2051,Dietetic Technicians,detailed,120,0.28,"33,940","31,680","47,460"
Alabama,29-2052,Pharmacy Technicians,detailed,"7,290",1.34,"27,870","27,140","37,850"
Alabama,29-2053,Psychiatric Technicians,detailed,"1,030",1.23,"28,080","26,900","39,430"
Alabama,29-2054,Respiratory Therapy Technicians,detailed,220,1.51,"42,790","44,200","57,010"
Alabama,29-2055,Surgical Technologists,detailed,"2,050",1.43,"35,110","34,410","48,450"
Alabama,29-2056,Veterinary Technologists and Technicians,detailed,980,0.72,"28,440","26,770","40,150"
Alabama,29-2057,Ophthalmic Medical Technicians,detailed,440,0.74,"32,830","30,090","53,050"
Alabama,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"13,030",1.36,"36,300","36,180","47,870"
Alabama,29-2071,Medical Records and Health Information Technicians,detailed,"2,670",0.98,"34,740","31,500","53,390"
Alabama,29-2081,"Opticians, Dispensing",detailed,"1,210",1.18,"31,530","30,240","47,140"
Alabama,29-2091,Orthotists and Prosthetists,detailed,130,1.32,"77,470","73,980","130,520"
Alabama,29-2092,Hearing Aid Specialists,detailed,**,**,"52,190","55,610","77,900"
Alabama,29-2099,"Health Technologists and Technicians, All Other",detailed,730,0.44,"41,220","35,770","62,570"
Alabama,29-9011,Occupational Health and Safety Specialists,detailed,"1,050",1,"69,810","70,610","98,570"
Alabama,29-9012,Occupational Health and Safety Technicians,detailed,100,0.42,"54,410","55,510","75,320"
Alabama,29-9091,Athletic Trainers,detailed,420,1.27,"43,810","41,920","60,190"
Alabama,29-9092,Genetic Counselors,detailed,**,**,"47,530","33,640","89,250"
Alabama,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,630,1.28,"33,520","28,840","52,790"
Alabama,31-0000,Healthcare Support Occupations,major,"51,430",0.93,"26,050","23,650","38,150"
Alabama,31-1011,Home Health Aides,detailed,"5,060",0.46,"20,020","18,900","26,680"
Alabama,31-1013,Psychiatric Aides,detailed,"1,930",2.1,"24,460","24,180","31,700"
Alabama,31-1014,Nursing Assistants,detailed,"22,800",1.16,"22,690","22,030","30,200"
Alabama,31-1015,Orderlies,detailed,780,1.08,"22,480","21,840","30,040"
Alabama,31-2011,Occupational Therapy Assistants,detailed,500,0.97,"58,020","58,160","77,610"
Alabama,31-2012,Occupational Therapy Aides,detailed,110,1.16,"27,690","25,450","38,120"
Alabama,31-2021,Physical Therapist Assistants,detailed,"1,900",1.63,"53,910","54,320","71,790"
Alabama,31-2022,Physical Therapist Aides,detailed,570,0.84,"27,330","22,940","54,940"
Alabama,31-9011,Massage Therapists,detailed,400,0.3,"33,990","27,540","58,650"
Alabama,31-9091,Dental Assistants,detailed,"3,250",0.73,"32,430","31,630","45,010"
Alabama,31-9092,Medical Assistants,detailed,"7,290",0.86,"27,280","26,650","36,990"
Alabama,31-9093,Medical Equipment Preparers,detailed,"1,150",1.6,"26,050","24,970","34,680"
Alabama,31-9094,Medical Transcriptionists,detailed,610,0.82,"32,930","32,970","47,290"
Alabama,31-9095,Pharmacy Aides,detailed,620,1.24,"22,980","20,830","33,360"
Alabama,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"1,010",0.93,"23,100","22,340","30,900"
Alabama,31-9097,Phlebotomists,detailed,"2,280",1.39,"28,780","28,370","38,460"
Alabama,31-9099,"Healthcare Support Workers, All Other",detailed,"1,160",0.91,"30,180","28,000","45,370"
Alabama,33-0000,Protective Service Occupations,major,"42,490",0.92,"36,080","33,320","59,340"
Alabama,33-1011,First-Line Supervisors of Correctional Officers,detailed,440,0.74,"54,450","54,040","75,740"
Alabama,33-1012,First-Line Supervisors of Police and Detectives,detailed,"1,180",0.87,"65,150","59,910","98,340"
Alabama,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,"1,010",1.3,"60,530","58,510","84,190"
Alabama,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,760,0.76,"46,840","45,670","66,290"
Alabama,33-2011,Firefighters,detailed,"4,520",1.05,"40,450","40,770","57,110"
Alabama,33-2021,Fire Inspectors and Investigators,detailed,120,0.71,"54,840","53,330","78,000"
Alabama,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,50,2.08,"32,570","29,520","49,200"
Alabama,33-3011,Bailiffs,detailed,80,0.33,"32,380","30,930","46,250"
Alabama,33-3012,Correctional Officers and Jailers,detailed,"5,540",0.94,"34,760","34,150","48,140"
Alabama,33-3021,Detectives and Criminal Investigators,detailed,"1,310",0.91,"60,880","50,440","118,160"
Alabama,33-3031,Fish and Game Wardens,detailed,200,2.27,"48,930","46,910","63,780"
Alabama,33-3041,Parking Enforcement Workers,detailed,90,0.74,"29,970","29,770","38,570"
Alabama,33-3051,Police and Sheriff's Patrol Officers,detailed,"10,410",1.16,"43,250","41,310","62,080"
Alabama,33-9011,Animal Control Workers,detailed,220,1.25,"30,410","29,130","42,660"
Alabama,33-9021,Private Detectives and Investigators,detailed,220,0.56,"60,370","65,280","100,850"
Alabama,33-9031,Gaming Surveillance Officers and Gaming Investigators,detailed,60,0.39,"28,410","26,120","41,760"
Alabama,33-9032,Security Guards,detailed,"12,920",0.86,"23,690","20,100","37,430"
Alabama,33-9091,Crossing Guards,detailed,530,0.54,"21,410","19,830","29,160"
Alabama,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"1,340",0.68,"18,040","18,060","20,960"
Alabama,33-9093,Transportation Security Screeners,detailed,250,0.43,"39,050","37,480","46,030"
Alabama,33-9099,"Protective Service Workers, All Other",detailed,"1,240",0.67,"27,190","19,240","51,740"
Alabama,35-0000,Food Preparation and Serving Related Occupations,major,"167,750",0.95,"20,560","18,760","28,570"
Alabama,35-1011,Chefs and Head Cooks,detailed,610,0.33,"51,240","50,580","69,210"
Alabama,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,"16,320",1.32,"30,580","28,130","47,730"
Alabama,35-2011,"Cooks, Fast Food",detailed,"6,940",0.99,"18,240","18,190","21,810"
Alabama,35-2012,"Cooks, Institution and Cafeteria",detailed,"10,700",1.92,"19,710","18,660","25,970"
Alabama,35-2014,"Cooks, Restaurant",detailed,"15,790",0.95,"21,730","20,740","29,440"
Alabama,35-2015,"Cooks, Short Order",detailed,"3,100",1.23,"20,530","20,230","25,390"
Alabama,35-2019,"Cooks, All Other",detailed,210,0.97,"28,080","23,930","45,400"
Alabama,35-2021,Food Preparation Workers,detailed,"9,460",0.82,"20,080","19,100","26,680"
Alabama,35-3011,Bartenders,detailed,"3,700",0.45,"21,760","18,960","32,620"
Alabama,35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"49,320",1.06,"18,090","17,980","21,250"
Alabama,35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"4,580",0.67,"18,830","18,340","23,960"
Alabama,35-3031,Waiters and Waitresses,detailed,"32,420",0.93,"19,780","18,600","26,550"
Alabama,35-3041,"Food Servers, Nonrestaurant",detailed,"1,960",0.55,"20,770","19,120","27,060"
Alabama,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"2,160",0.37,"19,680","18,690","25,450"
Alabama,35-9021,Dishwashers,detailed,"4,790",0.69,"18,700","18,390","23,080"
Alabama,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"4,900",0.89,"18,190","18,100","21,870"
Alabama,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,800,0.99,"19,940","18,820","25,940"
Alabama,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"59,230",0.98,"24,170","21,650","36,330"
Alabama,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"2,510",1.14,"37,590","33,980","58,640"
Alabama,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,"2,020",1.44,"41,280","38,660","62,280"
Alabama,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"30,520",1.04,"22,380","21,160","30,580"
Alabama,37-2012,Maids and Housekeeping Cleaners,detailed,"8,890",0.71,"18,870","18,520","23,670"
Alabama,37-2021,Pest Control Workers,detailed,"2,000",2.01,"30,830","30,060","46,930"
Alabama,37-3011,Landscaping and Groundskeeping Workers,detailed,"12,860",1.04,"25,270","22,930","37,510"
Alabama,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,130,0.37,"34,240","32,720","48,690"
Alabama,37-3013,Tree Trimmers and Pruners,detailed,240,0.43,"41,410","39,810","59,940"
Alabama,37-3019,"Grounds Maintenance Workers, All Other",detailed,60,0.29,"33,230","24,810","60,870"
Alabama,39-0000,Personal Care and Service Occupations,major,"46,400",0.75,"22,250","19,030","34,710"
Alabama,39-1011,Gaming Supervisors,detailed,100,0.32,"43,110","40,500","59,800"
Alabama,39-1012,Slot Supervisors,detailed,60,0.55,"32,830","24,050","68,610"
Alabama,39-1021,First-Line Supervisors of Personal Service Workers,detailed,"2,850",1.1,"33,930","32,460","52,060"
Alabama,39-2011,Animal Trainers,detailed,50,0.29,"34,460","34,370","49,610"
Alabama,39-2021,Nonfarm Animal Caretakers,detailed,"2,690",1.05,"21,010","19,580","29,020"
Alabama,39-3012,Gaming and Sports Book Writers and Runners,detailed,330,2.1,"27,520","27,730","32,550"
Alabama,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,650,0.41,"19,200","18,150","22,020"
Alabama,39-3091,Amusement and Recreation Attendants,detailed,"1,910",0.49,"19,500","18,220","24,200"
Alabama,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,50,0.22,"20,910","19,160","28,560"
Alabama,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,310,1.55,"21,970","21,190","29,900"
Alabama,39-4011,Embalmers,detailed,70,1.29,"42,520","42,700","64,990"
Alabama,39-4021,Funeral Attendants,detailed,820,1.68,"20,600","19,260","28,210"
Alabama,39-4031,"Morticians, Undertakers, and Funeral Directors",detailed,400,1.14,"44,000","44,240","63,260"
Alabama,39-5011,Barbers,detailed,**,**,"31,670","30,410","47,750"
Alabama,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,"3,450",0.72,"23,930","19,620","35,450"
Alabama,39-5092,Manicurists and Pedicurists,detailed,410,0.33,"22,980","21,890","31,250"
Alabama,39-5093,Shampooers,detailed,140,0.66,"18,240","18,350","22,080"
Alabama,39-5094,Skincare Specialists,detailed,340,0.57,"32,500","32,420","43,740"
Alabama,39-6011,Baggage Porters and Bellhops,detailed,290,0.48,"20,230","19,720","24,920"
Alabama,39-6012,Concierges,detailed,**,**,"27,780","27,840","34,750"
Alabama,39-7011,Tour Guides and Escorts,detailed,330,0.62,"22,910","19,450","34,150"
Alabama,39-9011,Childcare Workers,detailed,"9,000",1.16,"18,810","18,280","23,720"
Alabama,39-9021,Personal Care Aides,detailed,"13,230",0.65,"18,390","18,120","22,750"
Alabama,39-9031,Fitness Trainers and Aerobics Instructors,detailed,"2,230",0.64,"34,660","35,790","51,150"
Alabama,39-9032,Recreation Workers,detailed,"3,980",0.87,"23,340","20,170","35,800"
Alabama,39-9041,Residential Advisors,detailed,"2,250",1.5,"23,290","21,790","32,640"
Alabama,39-9099,"Personal Care and Service Workers, All Other",detailed,220,0.29,"27,260","25,220","45,200"
Alabama,41-0000,Sales and Related Occupations,major,"217,970",1.1,"34,070","23,390","62,990"
Alabama,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"24,120",1.48,"41,800","37,200","62,790"
Alabama,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,"3,270",0.95,"80,390","71,430","131,030"
Alabama,41-2011,Cashiers,detailed,"72,610",1.5,"19,190","18,550","24,220"
Alabama,41-2021,Counter and Rental Clerks,detailed,"8,810",1.44,"26,840","23,810","42,460"
Alabama,41-2022,Parts Salespersons,detailed,"4,200",1.24,"31,740","27,940","51,060"
Alabama,41-2031,Retail Salespersons,detailed,"59,690",0.97,"27,430","22,300","45,930"
Alabama,41-3011,Advertising Sales Agents,detailed,"1,560",0.81,"45,510","34,260","87,330"
Alabama,41-3021,Insurance Sales Agents,detailed,"5,680",1.08,"77,610","50,230","162,830"
Alabama,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,"1,690",0.35,"77,060","49,210","155,620"
Alabama,41-3041,Travel Agents,detailed,370,0.4,"39,480","37,220","58,830"
Alabama,41-3099,"Sales Representatives, Services, All Other",detailed,"6,810",0.52,"50,550","43,810","84,060"
Alabama,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,890,0.2,"86,290","81,260","139,010"
Alabama,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,"23,200",1.21,"63,610","53,180","113,410"
Alabama,41-9011,Demonstrators and Product Promoters,detailed,780,0.66,"25,540","24,190","30,700"
Alabama,41-9021,Real Estate Brokers,detailed,220,0.39,*,*,*
Alabama,41-9022,Real Estate Sales Agents,detailed,900,0.44,"58,700","55,500","91,920"
Alabama,41-9031,Sales Engineers,detailed,270,0.26,"83,000","74,880","123,150"
Alabama,41-9041,Telemarketers,detailed,"2,240",0.76,"23,600","22,550","33,020"
Alabama,41-9099,"Sales and Related Workers, All Other",detailed,640,0.58,"41,550","39,760","65,690"
Alabama,43-0000,Office and Administrative Support Occupations,major,"284,130",0.95,"33,280","30,490","52,270"
Alabama,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"17,410",0.89,"53,370","50,820","79,300"
Alabama,43-2011,"Switchboard Operators, Including Answering Service",detailed,"1,230",0.99,"25,530","24,580","35,220"
Alabama,43-3011,Bill and Account Collectors,detailed,"4,180",1.03,"33,800","31,630","49,500"
Alabama,43-3021,Billing and Posting Clerks,detailed,"7,160",1.08,"33,160","32,270","45,030"
Alabama,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"22,190",1.04,"36,730","35,260","54,290"
Alabama,43-3051,Payroll and Timekeeping Clerks,detailed,"2,400",1.1,"38,570","37,130","55,180"
Alabama,43-3061,Procurement Clerks,detailed,690,0.7,"38,600","40,040","51,700"
Alabama,43-3071,Tellers,detailed,"9,400",1.39,"26,810","25,760","36,090"
Alabama,43-3099,"Financial Clerks, All Other",detailed,150,0.32,"35,510","34,960","52,430"
Alabama,43-4011,Brokerage Clerks,detailed,670,0.82,"47,650","45,260","63,890"
Alabama,43-4021,Correspondence Clerks,detailed,50,0.49,"30,620","25,960","47,430"
Alabama,43-4031,"Court, Municipal, and License Clerks",detailed,"2,550",1.45,"31,930","30,530","45,450"
Alabama,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,280,0.54,"34,530","34,370","47,880"
Alabama,43-4051,Customer Service Representatives,detailed,"30,720",0.83,"32,100","30,150","48,540"
Alabama,43-4061,"Eligibility Interviewers, Government Programs",detailed,"3,240",1.75,"39,300","38,500","53,190"
Alabama,43-4071,File Clerks,detailed,690,0.39,"24,610","21,970","37,540"
Alabama,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"3,840",1.13,"20,490","19,750","25,480"
Alabama,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"3,300",1.3,"29,140","28,080","40,360"
Alabama,43-4121,"Library Assistants, Clerical",detailed,"1,290",0.96,"22,550","20,280","32,470"
Alabama,43-4131,Loan Interviewers and Clerks,detailed,"2,940",0.96,"33,370","32,700","47,560"
